id,member_id,term,purpose,loan_status,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt
47088162,50296875, 36 months,credit_card,Fully Paid,12000,8.18,377.04,OWN,59000,Source Verified,24853,101.8,5,1,12679.26
44825540,47903273, 36 months,credit_card,Fully Paid,25200,9.99,813.02,RENT,80000,Source Verified,7151,35.6,23,5,28303.45
48916481,52205199, 36 months,credit_card,Fully Paid,8400,5.32,252.97,RENT,115000,Source Verified,12622,25,9,0,8868.46
49209186,52517925, 36 months,credit_card,Fully Paid,20000,12.29,667.06,RENT,120000,Verified,6412,80.1,10,3,21336.12
60345618,64322351, 36 months,credit_card,Charged Off,35000,13.33,1184.86,RENT,150000,Source Verified,37784,82.1,19,1,8294.01
44459654,47507383, 36 months,credit_card,Fully Paid,12000,6.68,368.78,OWN,55000,Verified,36251,71.6,25,2,12767.52
42463524,45430248, 36 months,credit_card,Fully Paid,3275,13.99,111.92,RENT,44120,Not Verified,3837,66.2,18,3,3803.09
55209747,58780510, 36 months,credit_card,Fully Paid,10000,7.26,309.97,RENT,86000,Not Verified,8348,25.1,26,9,10679.47
41063284,43939162, 36 months,credit_card,Fully Paid,9025,16.55,319.75,MORTGAGE,64000,Not Verified,1876,93.8,40,3,10132.35
63968674,68399407, 36 months,credit_card,Fully Paid,24000,5.32,722.76,MORTGAGE,450000,Verified,13584,57.1,31,3,24872.7
39792551,42616269, 36 months,credit_card,Charged Off,9000,11.44,296.53,OWN,33000,Source Verified,8651,63.6,14,4,4992.46
53795905,57336697, 36 months,credit_card,Fully Paid,25000,6.89,770.68,RENT,124000,Source Verified,39510,62.8,20,3,26118.25
55977555,59639279, 36 months,credit_card,Fully Paid,10000,9.99,322.63,OWN,46000,Not Verified,11198,73,14,3,10705.06
57664103,61416867, 36 months,credit_card,Fully Paid,8500,11.53,280.42,MORTGAGE,42000,Source Verified,7199,65.4,8,2,9113.180003
48725435,51974205, 36 months,credit_card,Fully Paid,18000,10.99,589.22,MORTGAGE,94000,Source Verified,37113,72.6,21,6,20079.27
51686211,55105927, 36 months,credit_card,Fully Paid,9000,6.89,277.45,RENT,42000,Source Verified,8224,49.5,10,2,9566.45
59562343,63496123, 36 months,credit_card,Charged Off,5000,8.18,157.1,RENT,90500,Source Verified,56382,99.3,15,0,1411.63
41123114,43999008, 36 months,credit_card,Fully Paid,28000,5.93,850.93,MORTGAGE,110000,Verified,60987,61.2,42,9,29940.21
48656249,51905027, 36 months,credit_card,Fully Paid,15000,10.99,491.01,MORTGAGE,120000,Source Verified,19246,45.5,14,6,16802.18
54888941,58459678, 36 months,credit_card,Fully Paid,6000,9.99,193.58,RENT,39000,Verified,7593,17.5,62,13,6439.11
65715480,70348277, 36 months,credit_card,Fully Paid,20000,9.17,637.58,MORTGAGE,90000,Source Verified,27802,49.4,36,7,20827.72
43286267,46303017, 36 months,credit_card,Fully Paid,5000,8.18,157.1,MORTGAGE,50000,Verified,3060,26.8,29,8,5430.81
40582369,43447159, 36 months,credit_card,Charged Off,9000,12.99,303.21,RENT,130000,Source Verified,5611,71.9,18,7,4539.6
46587137,49724890, 36 months,credit_card,Charged Off,7000,6.68,215.12,MORTGAGE,55000,Not Verified,59465,53.2,30,2,1073
42393419,45360140, 36 months,credit_card,Fully Paid,2000,8.18,62.84,MORTGAGE,51000,Not Verified,6259,58,14,3,2180.35
42474354,45441128, 36 months,credit_card,Charged Off,2400,14.65,82.79,RENT,28000,Not Verified,4347,88.7,10,2,1074.32
60860316,64902042, 36 months,credit_card,Charged Off,23275,15.61,813.81,MORTGAGE,55000,Source Verified,27435,62.9,20,7,6490.3
39610536,42434305, 36 months,credit_card,Fully Paid,15000,11.99,498.15,MORTGAGE,46325,Not Verified,22726,52.1,36,2,17225.58001
60176217,64152963, 36 months,credit_card,Fully Paid,21000,9.17,669.46,MORTGAGE,250000,Source Verified,20092,76.7,35,1,21006.42
47665286,50884007, 36 months,credit_card,Fully Paid,5000,6.39,153,MORTGAGE,52000,Not Verified,13057,42.4,27,4,5216.73
64913900,69404634, 36 months,credit_card,Fully Paid,25000,10.99,818.35,RENT,89000,Source Verified,21072,85.7,18,2,27441.3
37701109,40474018, 36 months,credit_card,Fully Paid,11000,11.44,362.43,MORTGAGE,70000,Verified,12608,56,16,2,11910.42
55451603,59053326, 36 months,credit_card,Fully Paid,15500,6.89,477.82,RENT,86700,Not Verified,15191,43.5,30,2,15976.16
43749492,46766214, 36 months,credit_card,Fully Paid,13850,15.61,484.27,RENT,60000,Source Verified,9078,47.3,36,7,15491.13
42394417,45361176, 36 months,credit_card,Fully Paid,10000,9.99,322.63,OWN,45000,Not Verified,8444,62.1,32,5,11261.22
59471765,63405508, 36 months,credit_card,Charged Off,1500,11.53,49.49,RENT,42000,Verified,13743,81.8,16,2,394.96
21791055,24114008, 36 months,credit_card,Fully Paid,8800,10.99,288.06,MORTGAGE,60000,Not Verified,31642,64.2,21,4,8869.86
40127543,42992265, 36 months,credit_card,Fully Paid,3000,9.49,96.09,RENT,60000,Not Verified,3914,73.8,14,1,3326.99
66611187,71336931, 36 months,credit_card,Charged Off,3600,14.48,123.89,OWN,63000,Source Verified,787,71.5,21,4,492.66
68374332,73264087, 36 months,credit_card,Fully Paid,15000,5.32,451.73,MORTGAGE,130000,Not Verified,9317,37.7,17,8,15399.58
40432710,43297523, 36 months,credit_card,Fully Paid,10000,7.89,312.86,RENT,65000,Not Verified,5288,33.9,11,7,10769.91
68553252,73442972, 36 months,credit_card,Charged Off,6000,11.48,197.8,RENT,42000,Source Verified,8482,74.4,28,13,985.17
46661211,49808954, 36 months,credit_card,Fully Paid,12000,10.99,392.81,RENT,120000,Source Verified,8865,9.9,41,10,12764.66
50576595,53956355, 36 months,credit_card,Fully Paid,10000,8.18,314.2,RENT,100000,Not Verified,11916,21.8,33,9,10323.04
63394165,67735880, 36 months,credit_card,Charged Off,7200,8.18,226.23,RENT,48000,Verified,20467,88.6,17,2,1736
38599271,41383162, 36 months,credit_card,Fully Paid,14600,11.99,484.86,RENT,63648,Verified,21094,77.6,24,5,15870.35001
38565593,41349407, 36 months,credit_card,Fully Paid,22500,7.49,699.79,RENT,110000,Source Verified,29763,55.6,24,4,24258.34
60790691,64832418, 36 months,credit_card,Fully Paid,16200,10.99,530.3,RENT,101000,Source Verified,13920,68.9,13,11,17823.99001
40572987,43437792, 36 months,credit_card,Fully Paid,35000,20.49,1309.49,MORTGAGE,87000,Verified,23966,38.7,42,5,44465.78001
39827392,42672118, 36 months,credit_card,Fully Paid,10000,14.99,346.61,MORTGAGE,115000,Source Verified,47247,85,59,8,12000.04
58160350,61964062, 36 months,credit_card,Fully Paid,8325,17.57,299.18,RENT,18970.8,Verified,19850,97.3,5,0,8350.4
46844093,49991833, 36 months,credit_card,Fully Paid,15075,12.69,505.69,MORTGAGE,70000,Not Verified,45756,77.4,21,4,16457.57
38426524,41210328, 36 months,credit_card,Fully Paid,12800,6.49,392.25,RENT,140000,Verified,63284,74.2,34,5,13274.59
43769760,46776493, 36 months,credit_card,Fully Paid,35000,9.99,1129.19,MORTGAGE,275000,Verified,56558,89.5,23,5,38146.35
48584444,51833161, 36 months,credit_card,Fully Paid,8800,9.99,283.91,RENT,20000,Source Verified,10503,72.9,10,1,9578.266636
41206264,44112988, 36 months,credit_card,Fully Paid,12000,10.99,392.81,OWN,50000,Verified,23149,39.2,40,8,13186.6
41110890,43986693, 36 months,credit_card,Fully Paid,22000,10.99,720.15,MORTGAGE,117000,Source Verified,43980,90.1,44,6,25019.54
53764841,57305589, 36 months,credit_card,Fully Paid,16000,7.26,495.94,MORTGAGE,80000,Source Verified,70226,85,35,4,16695.63
42141190,45097905, 36 months,credit_card,Charged Off,27500,21.67,1045.55,RENT,82000,Verified,20703,71.1,16,10,14604.59
40390113,43254825, 36 months,credit_card,Fully Paid,10000,10.49,324.98,RENT,57500,Not Verified,8975,53.4,14,3,10932.97
65313116,69899861, 36 months,credit_card,Fully Paid,15000,12.05,498.58,RENT,89000,Not Verified,14058,79,16,1,15990.64
61581285,65750998, 36 months,credit_card,Fully Paid,6000,11.53,197.95,MORTGAGE,70000,Source Verified,6560,61.9,16,2,6374.76
42713449,45710174, 36 months,credit_card,Fully Paid,13375,12.29,446.1,OWN,41000,Source Verified,5887,56.1,15,4,15140.11
50635778,54015517, 36 months,credit_card,Fully Paid,10550,8.18,331.48,MORTGAGE,98000,Not Verified,23419,47.5,29,3,11051.69
41820257,44766974, 36 months,credit_card,Fully Paid,20000,8.18,628.39,RENT,125000,Source Verified,23839,25.3,20,2,20816.07
61378139,65496852, 36 months,credit_card,Fully Paid,15000,7.89,469.29,MORTGAGE,77000,Source Verified,8521,57.6,22,3,15844.09
48011029,51250792, 36 months,credit_card,Fully Paid,13000,9.99,419.42,MORTGAGE,125000,Source Verified,23295,76.6,11,4,13292.5
43539677,46566413, 36 months,credit_card,Fully Paid,30000,7.89,938.57,OWN,800000,Source Verified,38311,54.1,47,4,32487.00379
55897810,59559543, 36 months,credit_card,Fully Paid,24000,6.89,739.85,MORTGAGE,127000,Not Verified,28448,24.3,39,5,24512.7
59099318,62987033, 36 months,credit_card,Fully Paid,6000,9.17,191.28,MORTGAGE,149000,Source Verified,10745,66.3,40,10,6543.41
61762421,65932141, 36 months,credit_card,Fully Paid,6000,13.33,203.12,MORTGAGE,70000,Verified,9617,20.6,15,4,6564.16
67329211,72130999, 36 months,credit_card,Fully Paid,8000,11.48,263.74,MORTGAGE,40000,Source Verified,27176,56,33,4,8632.03
39761826,42585657, 36 months,credit_card,Fully Paid,6725,8.19,211.33,OWN,70000,Source Verified,3331,17,39,6,7395.57
43809257,46825975, 36 months,credit_card,Charged Off,35000,7.89,1095,MORTGAGE,145000,Verified,88210,96.3,53,2,13124.66
40941740,43817593, 36 months,credit_card,Fully Paid,5600,6.92,172.71,RENT,39000,Verified,14574,32,43,25,6009.37
56057548,59719267, 36 months,credit_card,Fully Paid,21000,8.18,659.81,RENT,132000,Source Verified,4817,36.5,41,7,22470.83001
52036929,55466655, 36 months,credit_card,Fully Paid,8850,16.99,315.49,RENT,20160,Verified,13982,57.1,16,3,9470.57
47068537,50277270, 36 months,credit_card,Fully Paid,35000,7.89,1095,RENT,106300,Verified,67646,87.3,18,2,37385.48138
46756172,49904027, 36 months,credit_card,Fully Paid,24000,9.17,765.1,MORTGAGE,140000,Source Verified,47217,74.1,35,3,26525.39001
67960000,72818756, 36 months,credit_card,Fully Paid,9500,6.89,292.86,RENT,56000,Verified,8115,26.1,34,9,9609
38527131,41241002, 36 months,credit_card,Fully Paid,9600,12.39,320.65,RENT,50000,Verified,17607,64.3,19,6,11011.7
46601880,49749715, 36 months,credit_card,Fully Paid,11325,20.49,423.72,RENT,30000,Source Verified,5379,31.5,32,6,12988.9
48534328,51783044, 36 months,credit_card,Charged Off,35000,17.57,1257.8,RENT,72000,Verified,9239,34.6,11,4,15088.16
48000930,51240684, 36 months,credit_card,Charged Off,10000,14.65,344.95,OWN,35000,Not Verified,9218,36.7,11,3,4198.14
48384791,51623522, 36 months,credit_card,Fully Paid,21250,13.99,726.18,MORTGAGE,50000,Source Verified,24328,34.9,30,4,23253.25
56974550,60687273, 36 months,credit_card,Fully Paid,6500,12.69,218.05,OWN,17000,Verified,6189,45.8,24,1,7340.76
61168222,65286936, 36 months,credit_card,Fully Paid,22500,9.17,717.28,RENT,80000,Not Verified,27432,56.9,21,4,23932.531
60913874,64955710, 36 months,credit_card,Fully Paid,16000,7.89,500.58,MORTGAGE,105000,Not Verified,12059,86.8,39,4,16972.93
67215419,72016131, 36 months,credit_card,Fully Paid,12000,14.48,412.94,RENT,60000,Not Verified,20819,67.6,20,7,13035.72
67596021,72449749, 36 months,credit_card,Charged Off,32400,9.76,1041.81,MORTGAGE,91000,Source Verified,23527,67.4,32,10,6233.29
53795924,57336718, 36 months,credit_card,Fully Paid,5000,13.99,170.87,RENT,25000,Source Verified,4954,58.3,5,3,5683.87
46724168,49871963, 36 months,credit_card,Fully Paid,20000,9.99,645.25,OWN,131000,Verified,19649,78.6,48,9,21888.03
40430613,43295348, 36 months,credit_card,Fully Paid,16000,9.49,512.46,RENT,49000,Source Verified,22349,60.4,12,1,16721.24
51125844,54535573, 36 months,credit_card,Fully Paid,10000,6.24,305.31,RENT,100000,Not Verified,35109,46.9,39,6,10316.83
39550813,42374588, 36 months,credit_card,Charged Off,3250,15.99,114.25,RENT,18000,Verified,4267,52.7,10,3,1727.42
66591452,71317192, 36 months,credit_card,Fully Paid,15000,11.99,498.15,MORTGAGE,68000,Source Verified,11109,56.1,18,4,16111.32
44116267,47133036, 36 months,credit_card,Charged Off,10000,8.18,314.2,MORTGAGE,85000,Not Verified,12594,90.6,23,6,3467.37
50578297,53958144, 36 months,credit_card,Fully Paid,28000,6.89,863.16,MORTGAGE,125000,Not Verified,65315,41.7,61,5,29377.22
50557745,53937561, 36 months,credit_card,Fully Paid,12000,11.53,395.89,MORTGAGE,85000,Not Verified,11078,69,33,6,12588.08
44075117,47091829, 36 months,credit_card,Fully Paid,10000,7.89,312.86,MORTGAGE,75000,Not Verified,7469,51.2,22,2,10406.25
38558622,41342526, 36 months,credit_card,Fully Paid,20000,12.99,673.79,MORTGAGE,85000,Source Verified,10106,70.7,50,6,22876.68
39731248,42555040, 36 months,credit_card,Charged Off,10000,11.44,329.48,MORTGAGE,60000,Not Verified,33271,92.7,37,3,5588.45
55991721,59653548, 36 months,credit_card,Fully Paid,7500,10.99,245.51,RENT,20000,Verified,7811,62,26,7,8282.48
43075650,46072371, 36 months,credit_card,Charged Off,5300,14.65,182.82,RENT,27584.76,Verified,15267,64.7,14,5,2564.67
50536656,53916425, 36 months,credit_card,Fully Paid,6000,5.32,180.69,RENT,44500,Source Verified,187,0.7,12,3,6203.47
67448695,72260481, 36 months,credit_card,Charged Off,15000,8.38,472.68,MORTGAGE,50000,Not Verified,21064,40,25,6,2822.11
44917056,48004849, 36 months,credit_card,Fully Paid,6000,7.89,187.72,RENT,32000,Not Verified,2180,23.2,8,1,6121.31
65513493,70100253, 36 months,credit_card,Fully Paid,10000,9.99,322.63,MORTGAGE,70000,Not Verified,13305,33.9,15,6,10574.93608
40440658,43305383, 36 months,credit_card,Charged Off,35000,14.31,1201.5,MORTGAGE,290000,Verified,51865,95.5,27,8,10475.75
58220431,62024143, 36 months,credit_card,Fully Paid,5425,12.69,181.99,RENT,41184,Source Verified,1252,96.3,13,2,5514.05
55211528,58782335, 36 months,credit_card,Charged Off,13675,16.55,484.5,RENT,36000,Source Verified,30139,49.8,17,4,4347.93
60953342,64995140, 36 months,credit_card,Fully Paid,33000,10.99,1080.23,RENT,250000,Source Verified,31827,74.9,22,1,35973.29
55968436,59630185, 36 months,credit_card,Fully Paid,15000,12.29,500.3,MORTGAGE,93000,Not Verified,19990,54,22,11,15138.27
52476170,55965886, 36 months,credit_card,Fully Paid,30000,14.65,1034.83,MORTGAGE,495000,Source Verified,46367,67.7,23,3,32776.14
46367319,49505074, 36 months,credit_card,Fully Paid,6400,10.99,209.5,MORTGAGE,59000,Verified,8767,80,27,2,6654.01
44583432,47651157, 36 months,credit_card,Charged Off,6000,16.55,212.58,RENT,35000,Source Verified,12853,33.9,41,6,2327.35
63214772,67566500, 36 months,credit_card,Fully Paid,16100,17.57,578.59,RENT,165000,Not Verified,27335,60.5,41,9,18724.05
63600374,67996093, 36 months,credit_card,Charged Off,12500,10.99,409.18,RENT,85000,Source Verified,7880,37.2,22,6,1212.28
66605847,71331710, 36 months,credit_card,Charged Off,20000,13.18,675.62,MORTGAGE,200000,Source Verified,86251,74.3,34,6,2665.87
63495047,67837775, 36 months,credit_card,Charged Off,3075,17.57,110.51,MORTGAGE,25000,Verified,20247,74.7,21,1,770.57
65674296,70307065, 36 months,credit_card,Fully Paid,28000,6.24,854.87,MORTGAGE,139000,Verified,52731,82,18,2,29316.29
40961796,43837641, 36 months,credit_card,Fully Paid,11000,8.18,345.62,RENT,55000,Not Verified,10591,49.3,24,6,11558.47
67276823,72078566, 36 months,credit_card,Fully Paid,8575,13.67,291.71,OWN,19500,Verified,10402,65.4,23,2,8795.54
65037626,69574361, 36 months,credit_card,Fully Paid,18000,8.18,565.56,RENT,88000,Verified,24559,68.2,8,1,18004.91
46683281,49831035, 36 months,credit_card,Fully Paid,35000,9.99,1129.19,MORTGAGE,156800,Source Verified,56053,37.9,73,20,36780.52
38515002,41308769, 36 months,credit_card,Fully Paid,5000,8.19,157.13,RENT,49300,Source Verified,1840,9.3,23,5,5177.54
48011857,51251651, 36 months,credit_card,Fully Paid,4000,9.99,129.05,OWN,30000,Not Verified,4342,47.7,18,3,4249.51
39967755,42812491, 36 months,credit_card,Fully Paid,28000,6.99,864.44,OWN,240000,Source Verified,43054,56.5,32,4,30041.98
65945887,70640642, 36 months,credit_card,Fully Paid,13200,13.18,445.91,MORTGAGE,30000,Verified,12823,53.4,25,9,14436.26
59183194,63061035, 36 months,credit_card,Fully Paid,9600,6.89,295.94,RENT,62400,Source Verified,30386,77.7,47,5,10109.44
43669483,46686207, 36 months,credit_card,Charged Off,32000,16.55,1133.74,MORTGAGE,300000,Source Verified,83564,89,33,8,8773.87
61429390,65548130, 36 months,credit_card,Fully Paid,15000,13.99,512.6,RENT,45000,Verified,8376,23.9,23,11,16540.52
61470667,65589435, 36 months,credit_card,Fully Paid,9600,13.99,328.06,RENT,29730.38,Verified,11296,82.5,11,3,10759.89
63889063,68319823, 36 months,credit_card,Fully Paid,12000,7.26,371.96,MORTGAGE,92700,Not Verified,62965,38.9,23,3,12356.86
62664759,66979485, 36 months,credit_card,Fully Paid,12000,11.53,395.89,OWN,40000,Not Verified,9930,40.7,13,6,12008.46
39681685,42505486, 36 months,credit_card,Fully Paid,20000,13.66,680.26,OWN,64800,Source Verified,21926,39.9,63,17,21692.66
54404215,57984969, 36 months,credit_card,Fully Paid,8000,5.32,240.92,RENT,160000,Source Verified,23363,45,36,2,8452.09
48645567,51894331, 36 months,credit_card,Charged Off,16000,13.99,546.77,RENT,43000,Source Verified,10945,85.5,13,3,6002.03
63327708,67669502, 36 months,credit_card,Fully Paid,5600,14.33,192.3,MORTGAGE,62500,Verified,33900,68.6,11,1,6155.54
54100781,57641625, 36 months,credit_card,Fully Paid,3600,7.89,112.63,RENT,25000,Source Verified,3209,17.7,13,3,3889.48
40007816,42852552, 36 months,credit_card,Fully Paid,3200,16.49,113.28,RENT,56000,Not Verified,6312,45.1,19,6,3638.19
51175721,54585447, 36 months,credit_card,Charged Off,20000,12.29,667.06,MORTGAGE,55000,Source Verified,12832,48.2,19,3,6099.89
51125675,54535400, 36 months,credit_card,Fully Paid,30000,17.86,1082.47,MORTGAGE,80000,Verified,17702,26.7,59,16,30547.85
46695457,49843286, 36 months,credit_card,Fully Paid,10000,9.17,318.79,MORTGAGE,96000,Source Verified,18635,100.2,30,0,10203.8
66474584,71200401, 36 months,credit_card,Fully Paid,6500,7.89,203.36,MORTGAGE,104000,Source Verified,7245,51.4,21,5,6864.52
57732734,61485460, 36 months,credit_card,Charged Off,8000,7.89,250.29,OWN,52000,Source Verified,9594,63.1,15,2,2266.57
53402446,56922175, 36 months,credit_card,Fully Paid,8000,9.17,255.04,OWN,84000,Not Verified,11560,54.3,19,5,8488.56
40971079,43846895, 36 months,credit_card,Fully Paid,20000,11.53,659.81,RENT,56732.71,Source Verified,16110,58.2,26,5,22927.41
48628050,51876885, 36 months,credit_card,Fully Paid,3200,10.99,104.75,RENT,32000,Not Verified,4872,36.4,10,3,3582.73
46044177,49151889, 36 months,credit_card,Fully Paid,12000,9.99,387.15,MORTGAGE,45000,Not Verified,10698,77,12,2,12698.4997
59905177,63849891, 36 months,credit_card,Fully Paid,25000,6.24,763.28,MORTGAGE,73104,Verified,26900,57.8,9,0,26117.8
44086830,47103593, 36 months,credit_card,Fully Paid,20000,6.92,616.82,RENT,143000,Source Verified,19777,93.7,11,2,20874.22
58723343,62564096, 36 months,credit_card,Fully Paid,8500,6.89,262.03,OWN,112300,Source Verified,17490,11.3,44,7,8842.67
55931391,59593200, 36 months,credit_card,Fully Paid,18575,12.29,619.54,MORTGAGE,100000,Not Verified,8889,35.8,33,5,20956.23
38478928,41272845, 36 months,credit_card,Fully Paid,5000,11.99,166.05,MORTGAGE,45000,Not Verified,4695,42.7,22,4,5121.17
68365098,73254871, 36 months,credit_card,Fully Paid,7700,11.48,253.85,RENT,90000,Verified,4611,95.9,21,9,7835.67
43419217,46445933, 36 months,credit_card,Fully Paid,12000,11.53,395.89,OWN,51200,Not Verified,11364,60.1,49,3,13764.73
61923308,66116049, 36 months,credit_card,Fully Paid,35000,13.33,1184.86,MORTGAGE,150000,Source Verified,102198,68.6,29,8,36284.38
62116092,66312830, 36 months,credit_card,Fully Paid,35000,12.69,1174.07,OWN,160000,Verified,17830,63.7,25,8,38159.15
62459210,66721923, 36 months,credit_card,Fully Paid,10000,7.26,309.97,OWN,120000,Source Verified,62857,79.8,42,4,10524.8
46644336,49792187, 36 months,credit_card,Charged Off,5000,13.99,170.87,RENT,50000,Verified,19020,65.1,16,5,1053.5
46823061,49970805, 36 months,credit_card,Fully Paid,20000,7.89,625.72,MORTGAGE,105000,Source Verified,32947,77.7,13,4,20436.81
40157642,43022378, 36 months,credit_card,Fully Paid,16000,6.99,493.97,RENT,61800,Not Verified,24002,49.2,26,5,16764.13
38438405,41222271, 36 months,credit_card,Fully Paid,8000,11.44,263.58,OWN,65000,Not Verified,9837,38.4,22,8,8243.97
68584088,73473830, 36 months,credit_card,Fully Paid,7500,6.99,231.55,MORTGAGE,68000,Not Verified,6116,18,48,9,7904.88
38595743,41379522, 36 months,credit_card,Fully Paid,25000,7.49,777.55,MORTGAGE,91000,Verified,23255,66.8,20,1,26859.47
38762135,41545848, 36 months,credit_card,Fully Paid,15000,13.33,507.8,MORTGAGE,36000,Not Verified,14413,39.3,37,8,15412.84
40207350,43072073, 36 months,credit_card,Fully Paid,30000,14.31,1029.86,MORTGAGE,90000,Verified,53794,62.7,19,4,35319.44
61362209,65481013, 36 months,credit_card,Fully Paid,35000,7.89,1095,MORTGAGE,250000,Verified,137347,48.8,24,1,36522.64
43236091,46242850, 36 months,credit_card,Fully Paid,7000,8.18,219.94,RENT,40000,Source Verified,11280,57,20,3,7230.192618
55707559,59349283, 36 months,credit_card,Fully Paid,12000,8.18,377.04,RENT,92500,Not Verified,48724,84.2,34,7,12689.59
66634392,71360213, 36 months,credit_card,Fully Paid,4500,6.89,138.73,MORTGAGE,60000,Not Verified,12147,33.2,29,4,4646.43
46418471,49556263, 36 months,credit_card,Charged Off,16000,9.99,516.2,RENT,88200,Source Verified,9539,74.5,16,2,6189.41
65827555,70460398, 36 months,credit_card,Fully Paid,5000,7.26,154.99,MORTGAGE,61950,Verified,2888,9,27,8,5191.53
56925008,60637745, 36 months,credit_card,Fully Paid,10000,9.17,318.79,MORTGAGE,50000,Source Verified,3070,45.1,35,3,10343.2
55009184,58579938, 36 months,credit_card,Fully Paid,8000,8.18,251.36,MORTGAGE,36000,Source Verified,6974,30.2,19,4,8641.32
58251062,62069800, 36 months,credit_card,Fully Paid,13000,8.18,408.46,RENT,82000,Source Verified,14979,85.6,21,1,13995.98
68029004,72887749, 36 months,credit_card,Charged Off,35000,9.76,1125.42,RENT,115000,Source Verified,29789,40.4,32,11,8955.92
43839468,46856195, 36 months,credit_card,Fully Paid,22000,12.69,737.99,MORTGAGE,72000,Source Verified,20953,53,25,10,22923.54
48274179,51522892, 36 months,credit_card,Fully Paid,18000,6.68,553.16,RENT,72000,Verified,15861,78.1,12,1,19249.42
38998276,41781990, 36 months,credit_card,Charged Off,7500,10.49,243.74,RENT,45000,Verified,7666,44.8,47,6,2433.03
50920294,54300012, 36 months,credit_card,Fully Paid,7000,9.17,223.16,RENT,35000,Not Verified,13864,42,17,3,7412.3
56542527,60224248, 36 months,credit_card,Fully Paid,27900,9.99,900.13,MORTGAGE,108372,Source Verified,18710,83.9,27,9,30424.49
40371406,43236167, 36 months,credit_card,Fully Paid,14700,6.03,447.41,RENT,90500,Not Verified,16940,52.9,22,7,15780.45
39310395,42114155, 36 months,credit_card,Fully Paid,30000,17.57,1078.12,MORTGAGE,150000,Source Verified,52354,83.1,29,8,32970.5
38595120,41378889, 36 months,credit_card,Fully Paid,5000,6.99,154.37,MORTGAGE,95000,Not Verified,14975,35.7,64,8,5356.37
59592037,63525792, 36 months,credit_card,Charged Off,7350,13.33,248.83,OWN,16000,Verified,28,0.4,11,5,1979.75
60536706,64557483, 36 months,credit_card,Fully Paid,25000,11.53,824.76,RENT,55000,Verified,10149,25.5,46,7,25974.61
39690104,42513847, 36 months,credit_card,Fully Paid,7200,9.49,230.61,RENT,21000,Not Verified,5091,51.9,10,6,7622.94
54099720,57640534, 36 months,credit_card,Charged Off,5000,15.61,174.83,RENT,117800,Verified,22310,59.3,36,20,933.98
44895899,47973649, 36 months,credit_card,Fully Paid,8000,12.29,266.83,MORTGAGE,37000,Source Verified,8813,41.2,15,4,8633.42
50053682,53412421, 36 months,credit_card,Fully Paid,9500,7.26,294.47,RENT,100000,Source Verified,9657,59.2,33,0,9859.8
61314524,65433397, 36 months,credit_card,Fully Paid,9600,8.18,301.63,OWN,58000,Not Verified,4477,23.2,19,3,10290.36
51858665,55288440, 36 months,credit_card,Charged Off,35000,9.99,1129.19,OWN,335000,Source Verified,17623,89.5,32,4,11072.87
55948434,59610177, 36 months,credit_card,Fully Paid,13400,16.99,477.68,RENT,70000,Not Verified,4860,17.4,24,5,15007.12
55482023,59083774, 36 months,credit_card,Charged Off,8000,13.33,270.83,RENT,24000,Source Verified,9683,55.3,12,2,2193.78
57753025,61505762, 36 months,credit_card,Fully Paid,6000,5.32,180.69,MORTGAGE,61838,Source Verified,5294,28.2,24,3,6179.600001
50214383,53593122, 36 months,credit_card,Fully Paid,19200,9.99,619.44,RENT,85000,Source Verified,12827,81.2,8,2,20688.25
59502279,63436056, 36 months,credit_card,Fully Paid,10000,5.32,301.15,RENT,86000,Not Verified,9937,11.2,31,6,10191.71
40940121,43815885, 36 months,credit_card,Fully Paid,4000,9.99,129.05,RENT,31000,Verified,17797,73.8,10,3,4461.43
54373633,57954360, 36 months,credit_card,Fully Paid,12000,5.32,361.38,MORTGAGE,67200,Not Verified,13060,36.4,38,6,12610.03
68434118,73323878, 36 months,credit_card,Fully Paid,18800,13.44,637.44,MORTGAGE,56000,Verified,10504,53.1,32,9,19227.33
68375754,73265552, 36 months,credit_card,Fully Paid,15000,11.99,498.15,RENT,90823,Source Verified,10497,48.8,17,6,15630.78
43469770,46496509, 36 months,credit_card,Fully Paid,25000,6.68,768.28,MORTGAGE,85000,Source Verified,40577,70.2,38,2,25634.67
63404373,67747088, 36 months,credit_card,Charged Off,18225,14.65,628.66,RENT,90000,Source Verified,19244,80.5,48,6,7174.15
59211111,63098883, 36 months,credit_card,Fully Paid,4800,11.53,158.36,MORTGAGE,135000,Not Verified,13991,61.6,28,6,5368.64
66250728,70975459, 36 months,credit_card,Fully Paid,23000,6.24,702.21,OWN,85000,Source Verified,23498,24.9,35,6,23283.07
56954532,60667258, 36 months,credit_card,Fully Paid,12500,5.32,376.44,OWN,45000,Not Verified,11059,39.2,23,3,13079.71
38078241,40840966, 36 months,credit_card,Fully Paid,11000,6.99,339.6,RENT,68000,Source Verified,15720,40.4,23,3,11088.86
61882907,66075647, 36 months,credit_card,Fully Paid,7275,13.99,248.61,MORTGAGE,59000,Source Verified,24739,41.8,27,8,8006.57
46315638,49423391, 36 months,credit_card,Fully Paid,9000,10.99,294.61,RENT,45000,Source Verified,2426,44.9,36,3,9479.91
